#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:29Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:34Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:39Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:44Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:49Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:54Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:59Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:04Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:09Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:14Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:19Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:24Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:29Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:34Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:39Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:44Z,963.8,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:49Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:54Z,963.8,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:59Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:04Z,963.6,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:09Z,963.8,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:14Z,963.9,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:19Z,964.1,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:24Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:29Z,963.9,pressure,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:31Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:36Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:41Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:46Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:51Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:56Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:01Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:06Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:11Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:16Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:21Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:26Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:31Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:36Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:41Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:46Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:51Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:04:56Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:01Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:06Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:11Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:16Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:21Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:26Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:31Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:36Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:41Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:46Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:51Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:05:56Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:01Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:06Z,29,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:11Z,29,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:16Z,29,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:21Z,29,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:26Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:31Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:36Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:41Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:47Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:51Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:06:56Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:01Z,29,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:06Z,29.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:11Z,29.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:16Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:21Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:26Z,28.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:32Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:37Z,28.7,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:42Z,28.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:47Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:52Z,28.5,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:07:57Z,28.6,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:02Z,28.5,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:07Z,28.5,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:12Z,28.4,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:17Z,28.4,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:22Z,28.3,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:27Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:32Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:37Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:42Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:47Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:52Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:08:57Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:02Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:07Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:12Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:17Z,27.8,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:22Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:27Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:32Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:37Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:42Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:47Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:52Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:09:57Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:02Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:07Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:12Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:17Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:22Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:27Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:32Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:37Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:42Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:47Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:52Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:10:58Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:02Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:07Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:12Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:17Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:22Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:27Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:32Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:37Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:42Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:48Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:53Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:11:58Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:03Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:08Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:13Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:18Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:23Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:28Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:33Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:38Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:43Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:48Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:53Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:12:58Z,27.9,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:03Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:08Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:13Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:18Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:23Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:28Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:33Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:38Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:43Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:48Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:53Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:13:58Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:03Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:08Z,28,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:13Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:18Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:23Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:28Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:33Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:38Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:43Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:48Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:53Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:14:58Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:03Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:08Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:13Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:18Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:23Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:28Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:33Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:39Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:43Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:48Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:53Z,28.1,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:15:58Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:03Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:08Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:13Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:18Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:24Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:29Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:34Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:39Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:44Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:49Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:54Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:16:59Z,28.2,temperature,environment,oxocard01
,,4,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:04Z,28.2,temperature,environment,oxocard01
